service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"TA+b1200","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0cf3","1","1","0","0","0","0","0","20181209","20191214"
"TA+b1201","0","0","1","0","0","0","0","20181209","20191214"
"TA+b0b06","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0cg4","0","0","0","0","1","0","0","20181209","20191214"
"TA+b099z","0","0","0","0","0","1","0","20181209","20191214"
"TA+b05nr","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0676","0","0","1","0","0","1","1","20181209","20191214"
"TA+b1202","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1203","0","0","0","0","0","1","1","20181209","20191214"
"TA+b08p9","0","0","0","0","0","1","0","20181209","20191214"
"TA+b06vl","0","0","0","0","0","0","1","20181209","20191214"
"TA+b1204","1","1","1","1","1","0","1","20181209","20191214"
"TA+b084h","0","0","0","0","0","1","0","20181209","20191214"
"TA+b1205","0","0","0","0","0","0","1","20181209","20191214"
"TA+b08zo","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1206","1","0","1","0","0","0","1","20181209","20191214"
"TA+b09bu","0","0","0","0","1","0","0","20181209","20191214"
"TA+b0n0e","0","0","1","1","1","0","1","20181209","20191214"
"TA+b1207","0","0","0","0","0","1","1","20181209","20191214"
"TA+b123p","1","1","1","1","1","1","1","20181209","20191214"
"TA+b123u","1","1","1","1","1","1","1","20181209","20191214"
"TA+b123x","0","0","0","1","0","1","1","20181209","20191214"
"TA+b1241","1","1","1","1","1","0","1","20181209","20191214"
"TA+b052x","1","1","1","1","1","1","1","20181209","20191214"
"TA+b124a","1","1","1","1","1","1","0","20181209","20191214"
"TA+b124e","1","1","1","1","1","0","0","20181209","20191214"
"TA+b124g","0","0","0","1","0","1","1","20181209","20191214"
"TA+b108p","0","0","0","1","0","1","1","20181209","20191214"
"TA+b124x","0","0","0","0","0","1","1","20181209","20191214"
"TA+b123j","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0qz4","0","0","0","1","0","0","1","20181209","20191214"
"TA+b124d","0","0","0","1","0","1","1","20181209","20191214"
"TA+b124h","1","1","1","1","1","0","0","20181209","20191214"
"TA+b124y","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1253","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1255","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1208","0","0","0","0","0","1","1","20181209","20191214"
"TA+b123k","0","0","0","0","0","1","1","20181209","20191214"
"TA+b098i","0","0","0","0","0","1","1","20181209","20191214"
"TA+b048p","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0at1","1","0","0","0","0","0","0","20181209","20191214"
"TA+b0qg3","1","1","1","1","0","0","0","20181209","20191214"
"TA+b06ut","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0qg1","0","0","0","0","0","0","1","20181209","20191214"
"TA+b1209","0","0","0","1","0","1","0","20181209","20191214"
"TA+b120d","0","0","0","0","0","1","0","20181209","20191214"
"TA+b120a","1","1","1","1","0","0","0","20181209","20191214"
"TA+b120b","0","0","1","1","0","0","0","20181209","20191214"
"TA+b120c","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0z0i","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0p6o","1","1","0","0","0","0","0","20181209","20191214"
"TA+b03nn","0","0","0","0","1","1","0","20181209","20191214"
"TA+b08tu","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0812","1","1","1","0","0","0","0","20181209","20191214"
"TA+b0ciz","0","0","0","0","0","1","1","20181209","20191214"
"TA+b06cg","0","0","0","0","0","1","0","20181209","20191214"
"TA+b120e","0","0","0","0","1","0","0","20181209","20191214"
"TA+b0a2m","0","0","0","0","1","0","0","20181209","20191214"
"TA+b0aft","0","0","0","0","1","0","0","20181209","20191214"
"TA+b120f","0","0","0","0","0","1","1","20181209","20191214"
"TA+b120g","1","1","1","1","1","0","0","20181209","20191214"
"TA+b120l","1","1","1","1","0","0","0","20181209","20191214"
"TA+b07nt","0","0","0","0","0","0","1","20181209","20191214"
"TA+b120h","0","0","0","1","0","0","0","20181209","20191214"
"TA+b0cqq","1","0","1","1","0","0","0","20181209","20191214"
"TA+b120i","0","0","0","0","0","1","1","20181209","20191214"
"TA+b120m","1","1","1","1","0","0","0","20181209","20191214"
"TA+b09nn","0","0","0","1","0","0","1","20181209","20191214"
"TA+b00yd","0","1","0","0","0","0","0","20181209","20191214"
"TA+b080w","0","0","1","0","1","0","0","20181209","20191214"
"TA+b120j","1","1","0","1","0","0","1","20181209","20191214"
"TA+b120k","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0zma","0","1","1","1","0","0","1","20181209","20191214"
"TA+b120n","1","1","1","1","0","0","0","20181209","20191214"
"TA+b00tr","0","0","0","0","0","0","1","20181209","20191214"
"TA+b043q","1","1","1","1","0","0","0","20181209","20191214"
"TA+b043l","0","0","0","0","0","1","0","20181209","20191214"
"TA+b120o","1","1","1","1","0","0","1","20181209","20191214"
"TA+b120p","1","1","0","0","0","0","0","20181209","20191214"
"TA+b120q","0","0","0","1","0","1","0","20181209","20191214"
"TA+b120r","0","0","0","0","1","0","1","20181209","20191214"
"TA+b0837","0","0","0","0","1","0","0","20181209","20191214"
"TA+b0aiw","1","0","0","0","0","0","0","20181209","20191214"
"TA+b0zej","0","0","1","1","0","0","0","20181209","20191214"
"TA+b120s","0","0","0","0","1","0","0","20181209","20191214"
"TA+b07fy","0","0","0","0","0","1","0","20181209","20191214"
"TA+b120t","1","1","1","1","0","0","1","20181209","20191214"
"TA+b06m8","0","0","0","0","0","1","0","20181209","20191214"
"TA+b120u","1","1","1","1","1","0","0","20181209","20191214"
"TA+b120v","1","1","1","1","1","0","0","20181209","20191214"
"TA+b120w","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0i1p","1","1","1","1","1","1","0","20181209","20191214"
"TA+b06jb","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1226","0","0","0","0","0","1","1","20181209","20191214"
"TA+b120x","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0i18","1","1","1","1","0","0","1","20181209","20191214"
"TA+b0fa3","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0ycy","1","0","0","1","0","0","0","20181209","20191214"
"TA+b120y","0","0","0","0","0","0","1","20181209","20191214"
"TA+b076w","0","0","0","0","0","0","1","20181209","20191214"
"TA+b120z","1","0","0","0","0","0","1","20181209","20191214"
"TA+b0e9i","0","0","0","0","0","1","1","20181209","20191214"
"TA+b122b","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0mzr","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0hzh","1","1","1","1","0","1","1","20181209","20191214"
"TA+b08l1","0","0","0","0","0","1","0","20181209","20191214"
"TA+b08aw","1","0","0","0","0","0","1","20181209","20191214"
"TA+b11fk","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0alz","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0aho","0","1","0","0","0","0","0","20181209","20191214"
"TA+b00ir","0","0","0","0","0","0","1","20181209","20191214"
"TA+b1210","1","1","1","1","0","0","0","20181209","20191214"
"TA+b1211","1","0","1","1","1","0","0","20181209","20191214"
"TA+b086r","0","0","0","0","0","0","1","20181209","20191214"
"TA+b125a","0","0","0","0","1","1","0","20181209","20191214"
"TA+b0i0r","1","1","0","0","1","1","0","20181209","20191214"
"TA+b0my3","0","0","0","0","1","0","1","20181209","20191214"
"TA+b121c","0","0","0","1","1","1","1","20181209","20191214"
"TA+b121j","1","0","0","0","1","0","0","20181209","20191214"
"TA+b081y","0","0","1","0","0","0","0","20181209","20191214"
"TA+b09a7","0","0","0","0","0","1","0","20181209","20191214"
"TA+b121r","0","0","0","0","0","1","1","20181209","20191214"
"TA+b121u","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0cg5","0","0","0","1","0","0","0","20181209","20191214"
"TA+b040l","0","0","0","1","0","0","1","20181209","20191214"
"TA+b08lh","0","0","0","0","0","1","0","20181209","20191214"
"TA+b11k9","1","0","0","0","0","0","0","20181209","20191214"
"TA+b1212","1","1","1","1","1","0","0","20181209","20191214"
"TA+b121m","1","0","0","1","1","1","0","20181209","20191214"
"TA+b121x","1","1","1","1","1","0","0","20181209","20191214"
"TA+b122j","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1213","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0blm","0","0","0","0","0","1","1","20181209","20191214"
"TA+b03qi","0","0","0","0","0","1","1","20181209","20191214"
"TA+b02mx","0","0","0","0","0","1","0","20181209","20191214"
"TA+b121o","1","1","1","1","1","0","0","20181209","20191214"
"TA+b080t","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0clp","0","0","0","0","0","0","1","20181209","20191214"
"TA+b121n","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0af9","0","0","1","1","1","0","0","20181209","20191214"
"TA+b0bsb","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0aij","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1214","0","0","0","1","0","1","1","20181209","20191214"
"TA+b0b4f","0","1","0","0","0","0","0","20181209","20191214"
"TA+b0jen","1","1","1","1","1","0","0","20181209","20191214"
"TA+b09l8","0","0","1","0","0","0","0","20181209","20191214"
"TA+b1222","0","0","0","0","0","1","0","20181209","20191214"
"TA+b122i","0","1","1","0","1","0","0","20181209","20191214"
"TA+b0c0x","0","0","0","0","1","0","1","20181209","20191214"
"TA+b1218","0","0","0","0","0","1","0","20181209","20191214"
"TA+b1229","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0yy3","1","0","0","0","0","0","1","20181209","20191214"
"TA+b122o","0","0","0","0","1","1","1","20181209","20191214"
"TA+b02xj","1","0","0","0","0","1","0","20181209","20191214"
"TA+b043j","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0hyb","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0bhn","0","1","1","1","1","0","0","20181209","20191214"
"TA+b0821","0","0","0","0","0","1","1","20181209","20191214"
"TA+b121p","0","1","0","0","0","1","1","20181209","20191214"
"TA+b1221","0","1","0","1","0","1","1","20181209","20191214"
"TA+b11su","0","0","0","1","0","0","0","20181209","20191214"
"TA+b052r","0","1","0","0","0","0","0","20181209","20191214"
"TA+b0p6e","0","0","0","0","0","0","1","20181209","20191214"
"TA+b01vi","0","0","0","0","0","1","0","20181209","20191214"
"TA+b1215","0","0","0","0","0","1","1","20181209","20191214"
"TA+b121d","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0uur","0","0","0","1","0","1","1","20181209","20191214"
"TA+b121i","0","1","1","1","0","0","0","20181209","20191214"
"TA+b121k","1","1","1","1","1","0","0","20181209","20191214"
"TA+b06p0","0","0","0","0","0","1","0","20181209","20191214"
"TA+b121s","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1220","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0d76","0","0","1","1","0","0","1","20181209","20191214"
"TA+b122m","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1216","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1228","1","1","1","1","1","0","0","20181209","20191214"
"TA+b11p8","0","0","0","1","0","0","0","20181209","20191214"
"TA+b0rlt","0","0","0","0","0","1","1","20181209","20191214"
"TA+b094x","0","0","0","0","0","0","1","20181209","20191214"
"TA+b008r","0","0","0","0","0","1","0","20181209","20191214"
"TA+b06cv","0","0","0","0","0","0","1","20181209","20191214"
"TA+b1217","1","1","1","1","1","0","0","20181209","20191214"
"TA+b122n","1","0","1","1","1","0","1","20181209","20191214"
"TA+b122v","0","0","0","0","0","1","0","20181209","20191214"
"TA+b121l","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1230","0","0","0","0","0","1","1","20181209","20191214"
"TA+b098y","0","0","0","0","0","1","1","20181209","20191214"
"TA+b07nm","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1219","0","0","1","0","0","1","1","20181209","20191214"
"TA+b121e","1","0","1","1","1","1","1","20181209","20191214"
"TA+b088d","0","0","0","0","0","0","1","20181209","20191214"
"TA+b121t","1","1","1","1","1","0","1","20181209","20191214"
"TA+b121y","0","0","0","0","0","1","1","20181209","20191214"
"TA+b122k","1","1","1","1","1","0","0","20181209","20191214"
"TA+b02wp","0","0","0","0","0","1","0","20181209","20191214"
"TA+b016q","1","1","0","0","0","0","0","20181209","20191214"
"TA+b0ciw","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0bsn","0","0","1","0","0","1","1","20181209","20191214"
"TA+b01dc","0","0","0","1","1","0","0","20181209","20191214"
"TA+b0fau","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0x9g","0","0","1","1","0","0","0","20181209","20191214"
"TA+b121a","1","1","1","1","1","0","0","20181209","20191214"
"TA+b07lm","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0a3f","1","0","0","0","0","0","0","20181209","20191214"
"TA+b0u48","1","0","0","0","1","1","1","20181209","20191214"
"TA+b121w","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1225","1","1","1","1","1","1","0","20181209","20191214"
"TA+b122a","1","1","1","1","1","1","0","20181209","20191214"
"TA+b06lt","0","0","0","0","0","1","0","20181209","20191214"
"TA+b121f","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0axk","0","0","0","0","0","1","1","20181209","20191214"
"TA+b054v","0","0","0","0","0","1","0","20181209","20191214"
"TA+b121q","0","1","0","0","0","1","0","20181209","20191214"
"TA+b121v","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1223","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0393","0","0","0","0","0","0","1","20181209","20191214"
"TA+b121g","0","1","0","0","1","1","1","20181209","20191214"
"TA+b121z","1","1","1","1","1","0","0","20181209","20191214"
"TA+b07h7","0","0","0","0","1","1","0","20181209","20191214"
"TA+b080u","0","0","0","0","0","1","0","20181209","20191214"
"TA+b121b","1","1","1","1","1","0","0","20181209","20191214"
"TA+b04ni","0","0","0","0","0","1","1","20181209","20191214"
"TA+b122l","1","1","1","1","0","0","0","20181209","20191214"
"TA+b08f9","0","0","0","0","0","1","0","20181209","20191214"
"TA+b03qc","0","0","0","0","0","0","1","20181209","20191214"
"TA+b122s","0","0","0","0","0","1","0","20181209","20191214"
"TA+b1237","1","0","0","0","0","0","1","20181209","20191214"
"TA+b00rm","0","0","0","0","0","1","0","20181209","20191214"
"TA+b1238","0","0","0","0","0","0","1","20181209","20191214"
"TA+b121h","0","0","1","0","0","1","1","20181209","20191214"
"TA+b0avm","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0873","1","0","0","0","0","0","0","20181209","20191214"
"TA+b1224","0","0","0","0","0","0","1","20181209","20191214"
"TA+b056n","0","0","0","0","0","1","1","20181209","20191214"
"TA+b122p","0","0","0","0","0","0","1","20181209","20191214"
"TA+b1234","0","0","0","0","0","0","1","20181209","20191214"
"TA+b1231","0","0","0","0","0","1","1","20181209","20191214"
"TA+b09q7","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0828","1","0","0","0","0","0","0","20181209","20191214"
"TA+b0bjw","0","1","0","0","0","0","0","20181209","20191214"
"TA+b122z","1","1","1","1","1","1","0","20181209","20191214"
"TA+b1227","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0bso","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0piz","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0csd","0","0","0","0","0","1","0","20181209","20191214"
"TA+b03b9","0","1","0","0","0","0","1","20181209","20191214"
"TA+b122h","0","0","0","0","0","1","1","20181209","20191214"
"TA+b082o","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0wrj","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0ay3","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0wj0","0","0","0","0","0","1","0","20181209","20191214"
"TA+b122c","0","0","0","0","0","1","1","20181209","20191214"
"TA+b122d","1","1","1","1","1","0","0","20181209","20191214"
"TA+b122q","0","0","1","0","0","0","1","20181209","20191214"
"TA+b122e","0","1","1","0","0","1","0","20181209","20191214"
"TA+b122f","0","0","0","0","0","1","0","20181209","20191214"
"TA+b122g","1","1","1","1","1","0","0","20181209","20191214"
"TA+b07fm","1","1","0","0","0","0","0","20181209","20191214"
"TA+b0m5j","1","1","1","1","0","0","0","20181209","20191214"
"TA+b052s","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0cg1","0","0","0","0","0","1","0","20181209","20191214"
"TA+b09f3","0","0","0","0","1","0","0","20181209","20191214"
"TA+b122r","0","0","0","0","1","0","0","20181209","20191214"
"TA+b122t","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0cja","0","0","0","0","1","0","0","20181209","20191214"
"TA+b1235","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0d2t","0","0","0","0","0","1","0","20181209","20191214"
"TA+b122u","0","0","0","0","1","0","0","20181209","20191214"
"TA+b054i","0","0","0","0","1","0","0","20181209","20191214"
"TA+b04zz","0","0","0","0","1","0","0","20181209","20191214"
"TA+b06q7","0","0","0","0","1","0","0","20181209","20191214"
"TA+b0dql","1","1","1","1","0","0","1","20181209","20191214"
"TA+b122w","1","0","1","1","1","1","0","20181209","20191214"
"TA+b0hwo","1","1","1","1","0","1","1","20181209","20191214"
"TA+b05kr","1","1","1","1","0","0","1","20181209","20191214"
"TA+b0raf","0","0","0","0","1","0","1","20181209","20191214"
"TA+b122x","1","1","1","0","1","1","0","20181209","20191214"
"TA+b0avf","0","1","0","0","0","0","1","20181209","20191214"
"TA+b0xx3","0","0","0","1","0","0","1","20181209","20191214"
"TA+b08bz","1","1","1","1","0","0","0","20181209","20191214"
"TA+b01xm","0","0","0","1","0","0","0","20181209","20191214"
"TA+b0ur4","0","0","0","0","0","0","1","20181209","20191214"
"TA+b122y","1","1","1","1","1","1","0","20181209","20191214"
"TA+b0anc","0","0","1","0","0","0","0","20181209","20191214"
"TA+b0h1t","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0ce3","1","0","0","0","0","0","0","20181209","20191214"
"TA+b026w","0","0","0","0","0","1","0","20181209","20191214"
"TA+b05ay","1","1","1","1","0","0","0","20181209","20191214"
"TA+b1232","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1233","0","0","0","1","0","1","1","20181209","20191214"
"TA+b0p2r","0","0","0","0","1","1","0","20181209","20191214"
"TA+b08f5","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0twa","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1236","1","1","1","1","0","0","0","20181209","20191214"
"TA+b1239","1","1","1","1","0","0","0","20181209","20191214"
"TA+b123a","1","1","1","1","0","0","1","20181209","20191214"
"TA+b0f9n","1","1","1","1","0","0","1","20181209","20191214"
"TA+b0p3s","0","0","0","0","1","1","0","20181209","20191214"
